0;831
0;5
0;6
0;7
0;12
0;685
0;16
0;663
0;409
0;922
0;155
0;157
0;410
0;415
0;33
0;261
0;429
0;689
0;51
0;183
0;955
0;828
0;573
0;574
0;319
0;706
0;583
0;584
0;311
0;840
0;339
0;212
0;859
0;762
0;991
0;358
0;107
0;620
0;238
0;625
0;250
0;703
0;281
1;5
1;6
1;10
1;11
1;17
1;407
1;156
1;160
1;34
1;168
1;553
1;46
1;305
1;563
1;948
1;565
1;695
1;61
1;193
1;457
1;470
1;215
1;868
1;94
1;993
1;228
1;244
1;891
1;508
1;126
2;132
2;5
2;6
2;7
2;8
2;9
2;11
2;629
2;397
2;15
2;644
2;806
2;878
2;693
2;289
2;516
2;922
2;28
2;30
2;543
2;32
2;161
2;34
2;419
2;36
2;37
2;294
2;295
2;299
2;430
2;687
2;51
2;422
2;977
2;842
2;914
2;319
2;75
2;196
2;545
2;712
2;74
2;631
2;162
2;463
2;209
2;472
2;217
2;858
2;476
2;352
2;98
2;483
2;101
2;721
2;109
2;366
2;368
2;755
2;501
2;119
2;63
2;383
3;771
3;5
3;390
3;7
3;9
3;525
3;14
3;749
3;18
3;25
3;26
3;289
3;134
3;422
3;39
3;936
3;555
3;45
3;50
3;456
3;586
3;208
3;82
3;782
3;985
3;95
3;166
3;490
3;109
3;111
3;890
3;764
4;513
4;5
4;6
4;8
4;10
4;12
4;16
4;19
4;20
4;21
4;22
4;32
4;35
4;38
4;44
4;93
4;50
4;54
4;568
4;68
4;582
4;72
4;74
4;78
4;83
4;84
4;122
4;86
4;87
4;605
4;98
4;104
4;924
4;619
4;111
4;624
4;115
4;629
4;119
4;276
4;634
4;127
4;644
4;135
4;142
4;657
4;661
4;151
4;667
4;156
4;165
4;166
4;171
4;186
4;192
4;194
4;196
4;198
4;199
4;217
4;730
4;733
4;238
4;258
4;265
4;788
4;290
4;296
4;810
4;299
4;302
4;831
4;350
4;369
4;376
4;889
4;387
4;393
4;399
4;921
4;412
4;929
4;418
4;931
4;425
4;427
4;428
4;944
4;436
4;461
4;983
4;984
4;474
4;475
4;647
5;6
5;7
5;8
5;9
5;11
5;17
5;18
5;19
5;21
5;22
5;24
5;25
5;29
5;32
5;47
5;49
5;54
5;55
5;57
5;573
5;62
5;576
5;75
5;588
5;589
5;591
5;90
5;92
5;614
5;103
5;115
5;116
5;632
5;121
5;128
5;130
5;649
5;650
5;139
5;142
5;144
5;154
5;161
5;163
5;167
5;689
5;185
5;199
5;714
5;214
5;223
5;742
5;743
5;239
5;245
5;247
5;249
5;253
5;263
5;269
5;782
5;785
5;275
5;279
5;282
5;283
5;295
5;296
5;300
5;816
5;309
5;316
5;322
5;835
5;840
5;842
5;848
5;344
5;352
5;362
5;882
5;371
5;893
5;383
5;64
5;387
5;912
5;405
5;408
5;923
5;430
5;438
5;446
5;961
5;450
5;968
5;459
5;460
5;973
5;480
5;483
5;502
6;7
6;520
6;9
6;10
6;12
6;13
6;526
6;15
6;530
6;20
6;22
6;31
6;545
6;35
6;36
6;39
6;40
6;519
6;44
6;46
6;560
6;8
6;51
6;513
6;53
6;54
6;62
6;63
6;71
6;73
6;587
6;80
6;84
6;85
6;603
6;604
6;93
6;609
6;104
6;106
6;108
6;626
6;122
6;132
6;136
6;141
6;655
6;145
6;670
6;671
6;168
6;114
6;175
6;187
6;713
6;207
6;732
6;225
6;552
6;245
6;759
6;771
6;269
6;272
6;282
6;302
6;303
6;826
6;318
6;833
6;325
6;351
6;363
6;877
6;368
6;369
6;889
6;896
6;386
6;903
6;904
6;400
6;411
6;925
6;427
6;940
6;158
6;955
6;445
6;446
6;447
6;977
6;477
6;487
6;494
7;960
7;8
7;9
7;10
7;11
7;140
7;13
7;14
7;17
7;146
7;131
7;23
7;25
7;26
7;156
7;154
7;38
7;424
7;665
7;170
7;172
7;47
7;306
7;435
7;692
7;137
7;440
7;60
7;650
7;64
7;450
7;139
7;456
7;971
7;952
7;82
7;83
7;723
7;599
7;484
7;986
7;92
7;523
7;962
7;356
7;613
7;102
7;535
7;786
7;241
7;147
7;758
7;631
7;127
8;520
8;12
8;13
8;14
8;15
8;20
8;21
8;22
8;23
8;27
8;28
8;31
8;33
8;34
8;35
8;36
8;38
8;551
8;554
8;44
8;45
8;559
8;55
8;692
8;62
