58;570
58;646
58;4004
58;1276
58;4038
58;42
58;323
58;2241
58;3675
58;1066
58;3502
58;3873
58;188
58;2997
58;1919
58;964
58;2931
58;1875
58;2123
58;1423
58;4155
58;1698
58;63
58;4053
58;1759
58;2902
58;227
58;4363
58;2483
58;4303
58;2932
58;1123
58;3895
58;1984
58;3631
58;2796
58;700
58;557
58;543
58;1653
58;1418
58;2874
58;959
58;3637
58;3811
58;1262
58;524
58;2317
58;488
58;777
58;1707
58;1971
58;517
58;421
58;736
58;714
58;4275
58;939
58;3790
58;2166
58;1046
58;830
58;3106
58;2983
58;3283
58;1308
58;4357
58;670
58;1166
58;726
58;3961
58;1331
58;3847
58;1932
58;4192
58;59
58;183
58;1495
58;2633
58;3891
58;1221
58;399
58;4211
58;1904
58;2679
58;494
58;891
58;4368
58;700
58;614
58;2168
58;2732
58;3666
58;2516
58;1726
58;4246
58;3117
58;2168
58;1690
58;2751
58;1702
58;3049
58;2776
58;4222
58;2702
58;2299
58;3637
58;3748
58;1577
58;2061
58;728
58;1646
58;4347
58;552
58;580
58;1578
58;4083
58;1208
58;3771
58;1557
58;116
58;1487
58;568
58;2891
58;3662
58;961
58;342
58;1033
58;1727
58;2072
58;2989
58;2555
58;980
58;2921
58;1642
58;3781
58;4330
58;1008
58;1570
58;2926
58;4269
58;1907
58;570
58;1033
58;2167
58;240
58;4142
58;169
58;642
58;2774
58;2676
58;2793
58;1692
58;3236
58;3822
58;3376
58;3561
58;3829
58;338
58;1508
58;1062
58;3346
58;3122
58;4085
58;4080
58;1872
58;3362
58;2783
58;2496
58;2148
58;4204
58;39
58;3040
58;2914
58;1768
58;679
58;4137
58;2517
58;2107
58;2156
58;2979
58;4260
58;584
58;3622
58;2221
58;3244
58;3654
58;487
58;1248
58;263
58;130
58;3335
58;876
58;3279
58;4276
58;1187
58;2482
58;836
58;1651
58;3371
58;819
58;1560
58;2050
58;3875
58;2091
58;3202
58;2044
58;3859
58;4025
58;2120
58;2194
58;271
58;1769
58;2517
58;2822
58;297
58;826
58;70
58;2959
58;3105
58;590
58;3818
58;783
58;3620
58;795
58;511
58;1175
58;3872
58;3761
58;2261
58;1237
58;3138
58;785
58;1367
58;906
58;2969
58;1449
58;2371
58;1408
58;1904
58;891
58;2169
58;1688
58;2005
58;1393
58;3534
58;460
58;3783
58;2161
58;4340
58;687
58;3462
58;404
58;701
58;2206
58;4169
58;3964
58;2777
58;3613
58;4248
58;2971
58;3320
58;2892
58;2433
58;3909
58;2580
58;477
58;273
58;3658
58;3717
58;1555
58;3479
58;521
58;1215
58;4082
58;1438
58;4331
58;268
58;1600
58;85
58;4290
58;4251
58;2585
58;4229
58;2805
58;4090
58;3564
58;502
58;1786
58;1473
58;3579
58;4029
58;206
58;3958
58;1032
58;3390
58;507
58;1770
58;3769
58;1745
58;1838
58;2202
58;3892
58;1601
58;822
58;1875
58;478
58;583
58;3721
58;2818
58;2664
58;3929
58;2655
58;3645
58;652
58;4269
58;1790
58;2831
58;3238
58;901
58;2258
58;4159
58;476
58;2830
58;3054
58;3149
58;1861
58;1521
58;3149
58;2909
58;1345
58;2697
58;632
58;1734
58;2161
58;1420
58;3943
58;4024
58;3678
58;799
58;2937
58;2016
58;629
58;4225
58;3273
58;938
58;1730
58;3566
58;2530
58;1245
58;3484
58;3667
58;2811
58;1447
58;3020
58;2421
58;1249
58;2549
58;4109
58;2839
58;981
58;84
58;517
58;3828
58;1877
58;2562
58;2431
58;919
58;3570
58;184
58;461
58;1877
58;141
58;671
58;1047
58;4335
58;1941
58;2546
58;2486
58;2838
58;3380
58;421
58;3313
58;269
58;1682
58;3635
58;625
58;1980
58;2916
58;1916
58;101
58;2222
58;1271
58;3302
58;2365
58;501
58;1744
58;3673
58;2900
58;134
58;3659
58;3989
58;3265
58;1796
58;1547
58;3052
58;2979
58;3816
58;2875
58;3274
58;3486
58;2019
58;1320
58;4314
58;235
58;462
58;3754
58;994
58;3017
58;1390
58;4013
58;1504
58;3485
58;2645
58;2529
58;2730
58;2165
58;2164
58;2861
58;1548
58;4041
58;3790
58;1076
58;3658
58;3213
58;921
58;1432
58;1923
58;2833
58;688
58;750
58;3384
58;1059
58;4170
58;3883
58;2074
58;3885
58;1697
58;3788
58;2041
58;4175
58;2231
58;3094
58;1529
58;1510
58;2550
58;3332
58;1387
58;1380
58;2716
